city_id,region_id,name_ar,name_en
17831,3,السوسيه,As-Suwaysah
17833,3,السوق,As-Souq
17834,3,الرمثيه,Ar-Ramthyah
17835,3,المجيسير,Al Mugayser
17836,3,حازم والشريفه,Hazem wa Ash-Sharifah
17837,3,مديسيس,Mudaysis
17838,3,المساوق,Al Masaweq
17839,3,الروزه,Ar-Rawzah
17840,3,السرحيه,As-Sarhyah
17841,3,باديه وادى الحمى,Badyah Wadi Al Hema
17842,3,العريده,Al Auraydah
17843,3,باديه بيضان (الحسك),Badyah Baydan (Al Hasak)
17844,3,بئر الدمثه,Ad-Damathah well
17845,3,الديوانيه,Ad-Dewanyah
17846,3,الصعبيه,As Sabeyah
17847,3,باديه الصعيب,Badyah As-Suaib
17849,3,المهد - ام شكاعه,Al Mahd - Om Shukaah
17851,3,الذبال,Az-Zebal
17853,3,الشبرميه (الشبرم),As-Shabramyah (Ash-Shabram)
17854,3,آبار الخبره,Al Khubarah wells
17855,3,الغويشيه,Al Ghuwayshyah
17856,3,المسره,Al Masarrah
17857,3,ابار العمود,Al Amood wells
17859,3,ام السمر,Om As-Samar
17861,3,خنقة المزرع,Khanqah Al Mazraa
17863,3,هباء,Hoba
17864,3,الرويضه,Al Rayadah
17865,3,المنصة,Al Mns?h
17867,3,انبوان,Anbouan
17868,3,الصلحانيه,As-Salhanyah
17869,3,مشوقه,Mashwaqah
17870,3,ام العراد,Umm Al Arrad
17871,3,الحومه,Al Hawmah
17872,3,الفعره (العقله),Al Fuarah (Al Oqlah)
17874,3,البراقيه,Al Barraqyah
17875,3,عسيله,Usaylah
17876,3,المهد - سمر,Al Mahd - Samar
17877,3,الرباعيه (الربيعيه),Ar-Rubaiyah (Ar-Rubayayah)
17878,3,شبرقان,Shabrqan
17879,3,النبيعيه,An-Nubayayah
17880,3,وادى العشي (العش),Wadi Al Asha (Al Osh)
17883,3,أم الرجوم,Om Ar-Rajoom
17884,3,الهويمليه,Al Huwaymalyah
17886,3,انبيع,Anbei
17887,3,الدمثية,Ad-Damthyah
17888,3,السعدان,As-Saadan
17891,3,بئر الشقيمة,Ash-Shuqaymah well
17892,3,صفينه,Sufaynah
17893,3,النجيريه,An-Nugayryah
17895,3,الخفيق,Al Khafeq
17896,3,وادى بيضان,Wadi Baydan
17897,3,نجار,Najjar
17898,3,عويجاء,Awaijaa
17899,3,الموسمية,Al Mosemyah
17900,3,الوايلية,Al Waylyah
17901,3,العلم,Al Alam
17902,3,المهد - الحفيره,Al Mahd - Al Hufayrah
17903,3,الغاشيه,Al Ghashyah
17904,3,ابو حليفه,Abo Halefah
17908,3,لحف,Lahaf
17909,3,حاذه,Hadha
17910,3,ام الغيران,Om Al Gheran
17914,3,الحيل المحاجر (مشرفه),Al Heyal Al Mahajer (Mushrefah)
17915,3,الرفايع,Al Rofaya'
17916,3,الاصيحر,Al Asiehr
17917,3,ابوطلحه,Abo Talha
17922,3,الاصيحر الغربى,Al Osayhar Al Gharbi
17923,3,الحويل,Al Haweel
17924,3,المهد - السليم,Al Mahd - As-Sulaym
17925,3,ام السلم,Om As-Salam
17926,2,الفرعيه,Alfiraeayuh
17927,2,القصر,Alqasr
17928,2,العتيبيه,Aleatibiuh
17929,2,عانا,Eana
17930,2,النزهه,Alnazhuh
17931,3,الصلصله,Al Selselah
17933,3,ملاح اللحن,Mallah Al Lahn
17935,3,دمعان,Damaan
17936,3,خيبر - ام هشيم,Khaybar - OmHasheem
17937,3,وادى العين,Wadi Al Ein
17940,3,الصلصلة - العقيله,AlSelselah - AlOqaylah
17941,3,المطاوى,Al Matawi
17942,3,وادى الغرس,Wa'Adaa Alghars
17943,3,مقيلات,Muqilat
17944,3,الدحيله,Aldahiluh
17946,3,الخيال,Alkhayal
17947,3,اللحن,Allahn
17949,3,سليلة جهينه,Salilat Jahinh
17950,3,سليلة جهينة والمربع - المشاش,SulailahJuhainahandAlMuraba'a - Almashash
17951,3,السليله القديمه,Alsaliluh Alqadimuh
17952,3,الفريدة (المبروكة),Alfarida (Almabruakat)
17953,3,المتنه,Almatnuh
17954,3,الجذيبة,Aljadhiba
17955,3,الفشغات,Alfashaghat
17956,3,ابوحرامل,Abwhramil
17957,3,الصديفاء,Alsidifa'
17958,3,الزباير الحديثة,Azabayir Alhaditha
17959,3,العبيد,Aleabid
17960,3,المربع,Almurabae
17962,3,البييرات,Albyyrat
17963,3,بئر البديع (البديع القديم),Bir Albadie (Albdie Alqadiym)
17964,3,المراميه,Almuramih
17965,3,مجيراء,Majira'
17967,3,اميره,Amyrah
17970,3,عصمان,Esman
17971,3,الضليعه,Aldalieuh
17972,3,الخريم,Alkharim
17973,3,الزباير,Alzabayir
17974,3,القعره,Alqiearuh
17976,3,قصير عمودان,Qasir Emwdan
17977,3,السليله,Alsaliluh
17979,3,قعره الدومه,Qaeruh Alduwmuh
17981,3,متان الحب,Matan Alhabi
17982,3,العيص - الفيضه,Al Is - Alfayduh
17983,3,الابرق,Alabriq
17984,3,الحفره,Alhafruh
17985,3,العيص - حريمل,Al Is - Harimil
17988,3,ام هشيم,Om Hasheem
17989,4,الشماسية,Alshimasiyah
17991,4,الركيبينه,Alrikibinh
17992,4,الساروت,Alssarut
17993,4,ام حزم,Am Huzm
17995,4,الربيعيه,Alrabieih
17998,6,مخطط الهلال بني بجاد,Mukhatt Al Hilal bni Bijad
17999,6,مخطط بادية ال حسين,Mukhatt Badiyah Al Hussein
18001,6,عسير - الجحور,Asir - Al Johur
18013,6,حضوه ومركز اتصالات,Hadwah and Communication Center
18018,6,ال مساعد,Al Mosa'ed
18025,6,شعيب الحائط,Sha'ib Al-Haet
18027,6,الرهو,Arl-Rahw
18028,6,الكعمه وعطف بن خالد,"Al-Ka'mah, and Atf bin Khalid"
18029,6,ذا المرو,Za Al-Marw
18030,6,ال مارد (المضحي),Al Marid (Al-Madha)
18031,6,عطف بن زاهبه (مترك),Atf bin Zahbah (Metrik)
18032,6,العسبله (القطايف),Al-Asbalah (Al-Qatayif)
18037,6,غما العليا والسفلى,Ghama the upper and the lower
18038,6,ال عفيف,Al Afif
18039,6,ال خالد,Al Khalid
18040,6,القزعه وال الجريب,Al-Qaz'ah and Al Al-Gerib
18041,6,القشيع,Al-Qashi'
18042,6,عسير - الجزعه,Asir - Al-Jaz'ah
18043,6,رحب,Rahb
18044,6,العطفه,Al-Atfah
18045,6,برارا,Barara
18047,6,المستان,Al-Mestan
18048,6,بلسمر,Billasmar
18049,3,سمحة,Samahah
18050,3,عين وديد,Ain Wadeed
18051,3,العشاش,Al Shash
18052,3,المخيبيه,Al Mukhaybyah
18053,3,البرث,Al Barth
18054,3,خيبر - الجرف,Khaybar - Al Jarf
18055,3,الرفيعة,Ar Rafi'ah
18056,3,الدحوه,Ad-Duhwah
18057,3,العقيله,Al Oqaylah
18058,3,غمره,Ghamra
18059,3,المجرذيه,Al Magrazyah
18060,3,ضويل,Dhawil
18062,3,عشره,Eshrah
18063,3,الفريعه,Alfarieuh
18064,3,مقطع الرحى,Maqtae Alruhaa
18066,3,خيبر - الحفيره,Khaybar - Alhafiruh
18067,3,جدعاء,Jadea'
18068,3,الخراوع,Alkharawue
18069,3,العرائد,Alearayid
18071,1,شويه,Shawiah
18072,1,العيطليه,Aleaytalih
18073,1,العمانيه,Aleumanih
18074,1,رماح,Ramah
18076,1,الرمحيه,Alramhiuh
18077,1,حفر العتش,Hafr Aleitsh
18078,1,الحميسيه,Alhamisiuh
18079,1,رماح - الحفيره,Rumah - Alhafiruh
18080,1,رماح - المزيرع,Rumah - Almuzirae
18082,1,رماح - الحفنه,Rumah - Alhafnuh
18083,1,ابار الحفنه (هجره الفزعه),Abaar Alhafnuh (Hjiruh Alfazeah)
18086,1,هجره الطيري (بئر الحرى),Hajaruh Altayriu (Byir Alhuraa)
18087,1,هجرة الجوفان,Hijrat Aljawfan
18088,1,القصب,Al-Qassab
18090,1,الصوح,Al Sahou
18091,1,شقراء - الحريق,Shaqra - Al-Hareeq
18092,1,مشاش القصب,Majmueuh Farm of Almashashi
18093,1,عسيفه,Easifh
18094,1,الجريفه,Al Jariefa
18095,12,العقيق,Al-Aqiq
18097,12,قريه وقهاوى ليف,Waqahwy Lif Village
18099,12,ليف الاعلى,Leef (the upper)
18106,12,القطاعاء والقاع,Al-Qata'aa and Al-Qa'
18107,12,الصفراء,As Safraa
18108,12,المليح,Al-Malih
18109,12,العقيق - الثوده,Al Aqiq - Al-Thawdah
18110,12,جرب,Jarab
18111,12,العقيق - السليم,AlAqiq - As-Sulaym
18112,12,العقيق - الحفنه,Al Aqiq - Al Hafnah
18113,12,غينه,Einah
18114,12,الدوسرى,Al-Dosary
18115,12,الخفج والخفيج,Al-Khafj and Al-Khafij
18116,12,الذراع,Al-Zera'
18117,12,الابيرق,Al-Abairiq
18118,12,الفلق,Al-Falaq
18119,12,مجمع الاسكان الخيري,Charitable Housing Compound
18120,12,العقيق - العرقين,Al Aqiq - Alerqain
18121,12,العقيق - الدحله,Al Aqiq - Al Dahla
18122,12,الجفدره,Al-Jafdrah
18123,12,بئر الطوى وقاع شريان,Bir Al-Tawy and Qa' Sheryan
18124,12,الجبجبه,Al-Jabjabah
18125,12,قاع سحيم,Qa' Sahim
18126,12,الربوه,Al-Robwah
18127,12,العقيق - الحائط,Al Aqiq - Al Ha'et
18128,12,جميله,Jamilah
18129,12,مهد الغبه,Mahd Al-Ghebbah
18130,12,مطارده,Motaradah
18131,12,مهد شواحط,Mahd Shawahit
18132,12,القضاء,Al-Qadaa
18133,12,مهد عمق,Mahd omq
18134,12,الخمايل,Al-Khamayil
18135,12,الفريس,Al Faris
18136,12,اللواء,Allewaa
18137,12,السهمان,Al-Sahman
18139,12,المجيمر,Al-Majemer
18140,12,المطلوح,Al-Matlouh
18141,12,السليم الأسفل,Al-Salim (the lower)
18142,12,الجذي,Al-Jezy
18144,12,معوض,Mo'awad
18145,12,السليم الاعلى,Al-Salim (the upper)
18146,12,الكرى,Al Kara
18147,12,الاثايبه,Al-Athabiyah
18148,12,ظبين,Dhabin
18149,12,ام مصلى,Umm Mosly
18150,12,الغار,Al-Ghar
18151,12,الشرج الأسفل,Al-Sharj (the lower)
18152,12,الشرج الأعلى,Al-Sharj (the upper)
18153,12,الربض,Al-Reed
18154,12,خره,Kharah
18155,12,اللغبه,Allaghbah
18157,12,اعلى وادي خارم,A'la Wadi Kharim
18159,12,النعره,Al-Na'rah
18160,12,المليح الاعلى,Al-Malih (the upper)
18161,12,الخليف,Al-Khalif
18162,12,القرى الاعلى,Al-Qora (the upper)
18163,12,القرى الاسفل,Al-Qora (the lower)
18164,12,الصباخ,Al Subaykh
18165,12,الحدق,Al Hedq
18166,12,ام الثمام,Umm Al Thamam
18167,12,العقيق - السريح,Al Aqiq - Al-Sarih
18168,12,شعبه الدرع والجديعه,She'bah Al-Der' and Al-Jadi'ah
18169,12,دثنه,Dathnah
18170,12,الشطابه,Al-Shatbah
18171,12,الحيموم,Al-Haymum
18172,12,الشيق و هميجان,Al-Shiq and Hamijan
18173,12,العقيق - النباعه,Al Aqiq - Al-Nab'ah
18174,12,الأراك الأعلى والأسفل,Al-Arak (the upper and the lower)
18175,12,النماره,Al-Namrah
18176,12,وادي الوابه,Wadi Al-Wabah
18177,12,أم عثمان,Umm Othman
18178,12,الحويل,Al-Howil
18179,12,العاصد,Al-Asid
18180,12,العدنه,Al-Adnah
18181,12,ستيت,Satit
18182,12,البعيثه,Al Boytha
18183,12,الأسحر,Al-Ashar
18184,12,الصميماء,Al-Samimaa
18185,12,الحفاه,Al-Hufah
18186,12,الجاوه,Al Jawa
18187,12,السويسيه,Al-Suesiyah
18188,12,ال زياد العقاربه واهل الراس,Al Zeyad Al-Aqariyah and Ahl Al-Ras
18193,12,ال رداد ال سليم,Al Radad Al Selim
18198,12,الحازم الاعلى والاسفل,Al-Hazim (the upper and the lower)
18201,12,اللغاميس,Al-Laghamis
18203,12,المطيريه,Al Mutayriyah
18208,12,معشوقه,Ma'shouq
18211,12,الفريشه,Al Farishah
18215,12,نبهان,Nabhan
18220,12,وادي انيام,Wadi Anyam
18223,12,ليف,Leef
18225,2,بذال,Bezal
18226,2,نواخ,Nuwakh
18227,2,رويعات زريق,Ruwaiat Zurayq
18228,2,تربة العليا,Turbat Al Olya
18229,12,تربة الخيالة,Turbah Al Khayalah
18230,12,مبايع,Mabayi'
18231,12,فحلة,Falhah
18232,12,مبيع,Mabi'
18233,12,القري - السريح,Al Qari - Al-Sarih
18235,12,الخلفاء,Al Khulafaa
18236,12,سهيله,Sahilah
18237,12,السبتاء,Al-Sabtaa
18238,12,الدكدك (النقعه),Al-Dekdek (Al-Naq'ah)
18239,12,الفزار,Al-fazar
18240,12,القبه,Al-Qobah
18241,12,الاثنين,Al-Ithnayn
18243,12,سعار,Se'ar
18247,12,الشوحطه,Al Shuhtah
18251,12,ضهياه,Dahyah
18252,12,بات,Bat
18253,12,فرعة غامد الزناد - مليل,Faraat Ghamid Az Zinad - Maleel
18254,2,البنان,Albanan
18255,2,الفريده,Alfariduh
18256,2,القحمه,Alqahmuh
18257,2,سبت الجاره,Sabit Aljarah
18259,2,قطيطه,Qatituh
18260,2,قرن الخشبه,Qarn Alkhshbh
18261,2,سر العبد,Siru Aleabd
18262,2,قرن السلمى,Qarn Alsulmaa
18264,2,المقعده,Almaqeaduh
18266,2,جعار,Jaear
18267,2,صبحا,Subhana
18269,2,بلاقه,Bilaqih
18270,2,اسريحات,Asrihat
18271,2,الكلف,Alkalf
18272,2,القنفذة - العطف,Al Qunfidhah - Aleutf
18273,2,الشصره,Alshasruh
18274,2,الرحبه,Alrahbuh
18275,2,حداب زيلع,Hadab Zaylae
18276,2,قياسه,Qiasuh
18277,2,المزراب,Almizrab
18278,2,القنفذة - المقعد,AlQunfidhah - Almaqead
18279,2,قرن الحصاء,Alhisa
18280,2,الهضيبه,Alhadibuh
18281,2,دافنه,Dafinh
18282,2,المريبى,Almuribaa
18283,2,الجيهه,Aljihah
18284,2,الكشريه,Alkashariuh
18285,2,وشعه حمامه,Washaeah Himamah
18286,2,القنفذة - الجبره,Al Qunfidhah - Aljabruh
18287,2,الكتاد,Alkitad
18288,2,حقو القعود,Huqu Alqueud
18289,2,المقعد,Almaqead
18290,2,غبطه,Ghabtah
18291,2,الضيقه,Aldiyquh
18292,2,خرم المحرقه,Khurm Almuharaquh
18293,2,القزه,Alquzuh
18294,2,الوجده,Alwajduh
18295,2,الحرفين,Alharfayn
18296,2,الدحدحه,Aldahadhuh
18297,2,العلوب,Aleulub
18299,2,العنابيات,Aleanabiat
18300,2,حرف الحمراء,Harf Alhamra'
18301,2,حقو دكان,Haqu Dakan
18302,2,الشريج,Alsharij
18303,2,زبون,Zabun
18304,2,العينه,Aleaynah
18305,2,القنفذة - الصليلات,Al Qunfidhah - Alsalilat
18306,2,الموثب,Almuthib
18307,2,الدويخل,Alduwykhil
18308,2,حرف عبيا,Harf Eabiana
18309,2,الجشه,Aljushuh
18310,2,منذر البحيره,Mundhir Albuhayrih
18311,2,قرن الفليح,Qarn Alfalih
18313,2,اللعباء,Allaeaba'
18314,2,القنفذة - المرباء,Al Qunfidhah - Almurabba'
18315,2,الكدره,Alkadaruh
18316,2,حرف المروه,Harf Almaruwh
18317,2,فريده الصله,Fariduh Alsiluh
18318,2,حذراف,Hadhraf
18319,2,مقفله,Muqfaluh
18320,2,فقعه,Faqaeah
18321,2,الدايله,Alddayiluh
18322,2,الخشناء,Alkhushana'
18324,2,القليته,Alqilyatuh
18326,2,المجاردة - الشارقه,Al Majardah - Alshaariquh
18327,2,ابورقباء,Abwarqaba'
18328,2,حادله,Hadilah
18329,2,المريبي,Almuribi
18330,2,القنفذة - المعقر,Al Qunfidhah - Almueaqir
18331,2,المثله (حداب الجرم),Almithaluh (Hdab Aljaram)
18332,2,الفالق,Alfaliq
18333,2,القشله,Alqashluh
18335,2,الصبر,Alsabr
18336,2,سوداء رنيه,Sawda' Ranih
18337,2,ام التمر,Umm Altamaru
18340,2,ام الرمف,Umm Alramaf
18341,2,سبت الحارة - الحمراء,SabtAljarra - Alhamra'
18342,2,قزه,Qazah
18343,2,مصافى,Masafaa
18344,2,حشه الزير,Hashah Alzayr
18345,2,القنفذة - الحسنه,Al Qunfidhah - Alhasanuh
18346,2,القنفذة - الساده,Al Qunfidhah - Alssaduh
18347,2,ملاقى الاودية,Malaqaa Alawdy
18348,2,النخيلات,Alnakhilat
18349,2,هيجه العيد,Hayjah Aleid
18350,2,خطم الجاره,Khatam Aljarih
18351,2,العضبه,Aledabuh
18352,2,مطراق,Mitraq
18353,2,بطحا,Bathaan
18354,2,هلاله,Hilalah
18355,2,الكدوة,Alkudua
18356,2,الظرفه,Aldharfuh
18357,2,السواد,Alsawad
18358,2,قرن الطويل,Qarn Altawil
18359,2,ثلاثاء الخرم,Thulatha' Alkharm
18360,2,القنفذة - خلفين,Al Qunfidhah - Khalfin
18361,2,الحبيج,Alhabij
18362,2,حداب الموت,Hadab Almawt
18363,2,مخشوش,Makhshush
18364,2,مريبى,Muribana
18365,2,القنفذة - الحشفه,Al Qunfidhah - Alhashfuh
18367,2,المجدع,Almajdae
18368,2,قرن البانه,Qarn Albanah
18369,2,قرن الجرم,Qarn Aljuram
18370,2,الضيمران,Aldiamran
18371,2,الحديباء,Alhadiba'
18372,2,ال بن عواض,Al Bin Eawwad
18373,2,بليص,Bilays
18374,2,سياله,Sialuh
18375,2,قرن الصرحه,Qarn Alsarhah
18376,2,القنفذة - الحمراء,AlQunfidhah - Alhamra'
18377,2,القطيفه,Alqatifuh
18378,2,شعب الكتاد,Shaeb Alkitad
18379,2,اللهب,Allahab
18380,2,دار بن مسرعه,Dar Bin Musraeah
18381,2,قرن المجنه,Qarn Almajnuh
18382,2,وصله,Wasalah
18383,2,الوسيقات,Alwasiqat
18384,2,بئر الضيق,Biir Aldiyq
18385,2,ريعان,Riean
18386,2,القنفذة - ام السلم,AlQunfidhah - UmmAlsilm
18387,2,غرور,Ghurur
18388,2,حداب الخيل,Hadab Alkhayl
18389,2,ام السلم,Umm Alsilm
18390,2,خميس حرب,Khamis Harb
18391,2,الحازميين,Al Hazmeen
18392,6,مثله,Mathlah
18393,6,المطاوى,Al-Matawy
18394,2,جدة,Jeddah
18396,2,ثول,Thawl
18397,2,ام الرين,Umm Alrin
18398,6,مدار,Madar
18399,6,تنومة,Tanawma
18400,6,ال سياره,Al Sayaruh
18401,6,تالبه,Talbah
18402,6,عتمه,Eatamah
18403,6,ال عبدالوهاب,Al Eabdaluhab
18404,6,ترتع,Tartae
18405,6,البطن,Albatn
18406,6,ابو فروه,'Abu Furuh
18407,6,تنومة - العطف,Tanumah - Aleutf
18408,6,ال لعلم,Al Laeilm
18410,6,شعيبه,Shaeibh
18411,6,النماص - الحفير,An Namas - Alhafir
18412,6,تنومة - المحاله,Tanumah - Almahaluh
18413,6,ال خضارى,Al Khadaraa
18414,6,ترج,Taraj
18420,6,مومه,Mawmah
18421,6,المستربه العليا والسفلى,Almustarabuh Aleulya Walsuflaa
18422,6,العكاس,Aleukaas
18425,6,ال بوعلى,Al Buealaa
18432,6,تنومة - الغبيب,Tanumah - Alghabib
18434,6,تنومة - السربه,Tanumah - Alsarabuh
18435,6,القاصله (الشرف),Alqasiluh (Alsharfa)
18436,6,ال سوده,Al Suduh
18437,6,تنومة - الحمه,Tanumah - Alhumuh
18438,6,برمه,Baramih
18439,6,لاربوعه,Larbweh
18449,6,ترجس,Tarajas
18451,6,منصبه,Mansibih
18452,6,النماص - الخرسعه,An Namas - Al-Kharsa'Ah
18455,2,شعيب المراعشه,Shueayb Almuraeishih
18456,2,العمرى الزويراء,Aleumraa Alzawira'
18457,2,رابغ - الدف,Rabigh - Aldafu
18458,2,القصيريه,Alqasiriuh
18459,2,المرخه (الوزان),Almarakhuh (Aluzan)
18460,2,ابوفليح,Abwflih
18461,2,خيف السوق,Khayf Alsuwq
18462,2,المازنيه,Almazinih
18463,2,الجرنافه (والزابن),Aljurnafih (Walzabna)
18464,2,جليله ويسير,Julaylah Wayasir
18466,2,الجوبه,Aljubuh
18469,2,بئر الشعرى (حي عكاظ),Biir Alshaeraa (Hy Eakadh)
18473,2,البيار,Albiar
18474,2,ريع الخليص,Raye Alkhalis
18475,2,رابغ - النبعه,Rabigh - Alnabaeuh
18476,2,الظمو,Aldhumu
18477,2,الزبيره,Alzabiruh
18478,2,خسلف والشلول,Khasalaf Walshulul
18479,2,يناعم,Yanaeim
18481,2,بئر ثرير,Biir Tharir
18483,2,القوامه,Al Qawamah
18484,2,بئر عينين,Beir Aynayn
18485,2,تربة,Turayah
18486,2,الديرة,Ad-Dayra
18492,2,تربة - الوطاه,Turubah - Al Wat'a
18497,2,تربة - الريع,Turubah - Ar-Ruba'
18498,2,حراضة السفلى,Haradah Al-Sufli
18500,2,المحوى,Al Mahwa
18501,2,تربة - الغرابه,Turubah - Al Ghuraba
18506,2,خد العشر,Khad Al Oshr
18507,2,ابوعروة,Abo Aurwa
18510,2,حوال,Hawwal
18511,2,البتيراء,Al Bateraa
18512,2,كتايدة,Kataydah
18513,2,شعر,Sha'r
18514,2,الحثرور,Al Hathrur
18517,2,العصله,Al Aasla
18519,2,العرقين,Alerqain
18520,2,العابسيه,Al Abisyah
18521,2,العلبه,Al-Alba
18522,2,وريقه,Ruwayqah
18523,2,ظهاء,Dhahaa
18524,2,الخالديه,Al Khalidyyah
18525,2,تربة - الفيصليه,Turubah - Al Faisaliyah
18527,12,الخبيره,Al-Khabirah
18528,12,مهيوب العمائر,Mahyub Al-Amaer
18529,12,فرعة غامد الزناد - العين,Faraat Ghamid Az Zinad - Al Ain
18530,12,الظفير,Al-Dhafir
18531,12,دفه,Dafah
18532,12,فرعة غامد الزناد - القريع,Faraat Ghamid Az Zinad - Al-Qari'
18533,12,المخصر والالحاب,Al-Mekhsar and Al-Alhab
18534,12,ابوالحصين,Abo Al-Hasin
18535,12,ال ماشى وعنقه,Al mashy and Anqah
18536,12,نفق,Nafaq
18537,12,المدير الاعلى والاسفل,Al-Madir (the upper and the lower)
18538,12,عرشا,Arsha
18539,2,الرايم,Alraayim
18540,2,سليعه,Salieuh
18541,2,الخنفه,Alkhanfah
18542,2,الدويمة,Aldawima
18543,2,العرضيات - نمرة,Al Ardiyat - Namerah
18547,2,الفواز,Al Fawaz
18548,2,دار الهندى,Dar Al Hendi
18549,2,الكتاده,Al Katadah
18550,2,المزهر,Al Muzher
18551,2,المناع وهيله,Al Manaa Wahilah
18552,2,ال سكران,Al Sakran
18556,2,المشاعث,Al Mushaeth
18557,2,حدبه قهبان,Hadabah Qahban
18558,2,العرضيات - الخرقان,Al Ardiyat - Al Kherqan
18559,2,الطبقه,At-Tabaqah
18560,2,القرن (قرن بن دجره),Al Qarn (Qarn bin Dajarah)
18561,2,الرهوه (رهوه بن عرمضه),Ar-Rahwah (Rahwah bin Armadah)
18562,2,العمره,Al Omrah
18564,2,العرضيات - العقبه,Al Ardiyat - Aqaba
18565,2,الوحله,Al Wahla
18566,2,البجاليه,Al Bajalyah
18567,2,دار ال زاهر,Dar Al Zaher
18568,2,الجميمان,Al Jumayman
18569,2,غره,Ghurah
18570,2,العرضة الشمالية - الرقبه,AlardiaAlshamalia - Ar-Raqabah
18571,2,العرضيات - القله,AlArdiyat - AlQulah
18572,2,القفيل,Al Qufayl
18573,2,عردن,Ardan
18574,2,عبيده وصغيره,Obaidah wa Sagheroh
18575,2,العرضة الشمالية - الشاطى,AlardiaAlshamalia - Ash-Shateah
18576,2,الحراج,Al Heraj
18577,2,صغيره,Sagherah
18578,2,الجعيده,Al Guaydah
18579,2,الشقيب,Ash-Shaqeb
18580,2,فرعة غامد الزناد - المريخ,Faraat Ghamid Az Zinad - Al Mareekh
18581,2,الخالف,Al Khalef
18583,2,شعب مشرف,Shuab Meshref
18584,2,الحضن,Alhodn
18585,2,ال سالم,Al Salim
18586,2,الدوده,Ad-Dudah
18587,2,العرضيات - الشرفه,Al Ardiyat - Ash-Sharfah
18588,2,الجلب,Al-Galb
18589,2,المبنى,Al Mabnaa
18590,2,الاملح,Al Almah
18591,2,جيلع (الحسين),Gaylaa (Al Hussein)
18592,2,الاقعس,Al Aqaas
18593,2,المشراف,Al Meshraf
18594,2,قرن العرشان,Qarn Al Arshan
18595,2,ذا القفل,Tha Alqefl
18596,2,مرقدن,Marqadan
18597,2,العرضيات - الخليف,Al Ardiyat - Al Khulayef
18598,2,شاظى,Shathi
18599,2,السباب,As-Subab
18600,2,واسعه,Waseah
18601,2,بهته,Bahtah
18602,2,العرضيات - الدرعيه,Al Ardiyat - Diriyah
18603,2,الجوه,Al Jawah
18604,2,الصبغان,As-Sabghan
18606,2,البادع,Al Badei
18607,2,شعب ال شواف,Shuab Al Shawwaf
18608,2,اللفجه (الجفر),Al Lafajah (Al Gafr)
18609,2,القزعه,Al Quzaah
18610,2,قرن السرحه,Qarn As-Sarahah
18611,2,العرضة الشمالية - الملحه,AlardiaAlshamalia - AlMalhah
18612,2,العرضيات - العطبه,Al Ardiyat - Al Otabah
18613,2,الطفه,At-Tafah
18614,2,ذى قدرن,The Qadren
18615,2,المحيمر,Al Muhaymer
18616,2,الصحنه,As-Sahnah
18617,2,الحسن,Al Husn
18618,2,ال الطنف,Al Altanaf
18619,2,الغبران,Al Ghabran
18620,2,الحسك,Al Hasak
18621,2,عفاس,Affas
18623,2,العرضيات - الريان,Al Ardiyat - Al Ryan
18625,2,العرضيات - مشرف,Al Ardiyat - Moshref
18626,2,العرضيات - الفايجه,Al Ardiyat - Al Fayjah
18627,2,الذنبه,Al Zanabah
18628,2,العرضيات - العيينه,Al Ardiyat - Al Uyaynah
18629,2,المربعه,Al Marbaah
18630,2,البانه (صقارن),Al Banah (Saqran)
18631,2,حدبه حجران,Hadabah Hijran
18632,2,عزه,Azzah
18633,2,الصخر,As-Sakhr
18634,2,الجوفاء,Al Jawfaa
18635,2,مصوى,Mosawee
18636,2,السويد,As-Suaed
18637,2,الجعافر,Al Jaaferah
18638,2,حقو سمحه,Haqu Samahah
18639,2,العرضيات - السمره,Al Ardiyat - As-Samrah
18640,2,الحمضه,Al Hamdah
18641,2,العرضيات - المربع,Al Ardiyat - Al Muraba'a
18642,2,مانع,Manei
18643,2,النجيل,Al Najeel
18644,2,غريب,Gharib
18645,2,حداب القرشه,Haddab Al Qershah
18646,2,قرن الجوعه,Qarn Al Jawaah
18647,2,السيد,As-Sayed
18648,2,العرضيات - الملحه,AlArdiyat - AlMalhah
18649,2,الشعبه,Ash-Shuaba
18650,2,العرضيات - الحلق,Al Ardiyat - Al Halaq
18651,2,الغمره,Al-Ghamra
18654,2,ناخسه,Nakhesah
18655,2,الغرفه,Al Gharafah
18656,2,الدومه,Ad-Doumah
18657,2,الثعب,Ath-Thaab
18658,2,القرن,Al Qarn
18660,2,ضهاء,Dahaa
18662,2,العرضة الشمالية - الضرب,AlardiaAlshamalia - Ad-Darb
18663,2,قزعه المروه,Qazeit Al Marwah
18664,2,باهيه,Bahyah
18665,2,الضلعه,Ad-Dalaah
18666,2,الحنكه,Al Hanakah
18667,2,المشارق,Al Mashareq
18668,2,كيحل,Kaheel
18669,2,الراحه,Ar-Rahah
18670,2,الشباب,Ash-Shabab
18671,2,الفاغره,Al Fagherah
18672,2,الصوراء والرهى,As-Sawraa wa Ar-Ruha
18673,2,العيسان,Al Aysan
18674,2,العرافيط,Al Arafet
18675,2,ال بن درويش,Al bin Darwish
18676,2,الضرب,Ad-Darb
18677,2,العياش,Al Ayash
18680,2,ال سيلان,Al Saylan
18683,2,القميع,Al Qumaya
18684,2,الشاطى,Ash-Shateah
18685,2,قرن الشريف,Qarn Al-Sharif
18687,2,الضريبه,Ad-Daryeba
18690,2,القله,Al Qulah
